device_id,total_distance
7.941739585666151e+18,68.11519135584886
-4.1759033332417633e+18,66.54635677480773
4.013892935208369e+18,65.65076084859945
1.0114555384533596e+18,65.58207072058644
-7.890263344496937e+18,64.83304034193813
1.5280329800124718e+18,64.74022175442627
1.83574107344022e+18,64.08823976897212
7.385899422918026e+18,63.57276819477919
4.606568263684729e+18,62.7594884794009
7.979252218624728e+18,62.713739862304095
-3.5170132188537332e+16,62.48015684999516
7.218713650372631e+18,62.40907356260389
7.853468509348522e+18,61.61692258809185
3.105411068645079e+18,61.47475258731335
-5.136610945334898e+18,61.33291166923728
4.756876064083649e+18,61.008497718308746
5.338733443305497e+18,60.80513442383683
2.4423359036503895e+18,59.83830490429856
-3.2712183790667776e+18,58.72989443205222
8.776637786050245e+18,57.969795013182164
-8.718341476188402e+18,56.821235467032885
-2.76935012491565e+18,55.79293372668792
7.084295466153643e+18,55.02651601442101
-6.296065967008312e+17,54.748073825968056
5.911607627196403e+17,54.28748658761061
-5.869248460559674e+18,53.73018890716837
-4.733310843575103e+18,53.46550289672773
-6.313753913921703e+18,53.288523560361796
-7.440547040001377e+18,53.25572280713106
-4.570012761935381e+18,53.15667408707959
3.568603877406666e+18,52.75036915634478
6.864479430370194e+18,52.59522048284071
-5.676449737592139e+17,52.511723376915334
7.995682190419359e+18,52.26866173913388
2.488916438023895e+18,52.0977298241458
3.756693758665658e+18,51.992522539303664
-7.620110467081669e+18,51.98694753370732
8.460360529946996e+17,51.473849671459384
8.012501920184449e+18,51.453692773211095
7.48282646152214e+18,51.31263146201958
-2.0768181260622746e+18,51.29410183924326
5.5869608800170816e+17,50.922372585912
4.091888656522401e+18,50.74826437515739
-3.8011255965991373e+18,50.19917739061853
4.49304259449379e+17,50.18251916838918
-5.312620429181732e+18,49.185539610437466
-1.6678791729068063e+18,48.39312474513833
3.309765693003905e+18,48.25503082581129
-6.504395362344957e+18,48.03373814310103
-9.048283859724776e+18,47.82991741577649
5.947952786646244e+18,47.568622763385385
-3.5265621797820605e+18,46.61023063663169
-4.290623276888271e+18,46.54391474725777
3.728030435949122e+18,46.00863779502606
4.3723268562658e+18,45.78421671274939
-7.261341931088726e+18,45.76020643075347
1.2351001319574717e+18,45.47995162706311
-5.436408851102126e+18,45.24852373282468
2.992324608287161e+18,45.12108254620455
3.453605174509141e+18,44.979473245244115
6.352345970912104e+18,44.518205039210514
-4.86320251300106e+18,44.10884087823616
4.1206860075332035e+18,43.74291597604507
7.758918075731092e+18,43.72262806742864
-3.1012699700731116e+18,43.53844067143647
1.6272936560911267e+17,43.29135710508508
8.671873352890121e+18,42.72069006659527
1.1641167732350198e+18,42.263293766577156
-1.910482708653123e+18,42.01074946664089
-5.033211460860065e+18,41.76601489249366
6.494115582212837e+18,41.55186271550644
-3.691291443149822e+18,41.10168069453995
-5.894857811194405e+18,41.02192319881696
6.72646006379589e+18,40.73468561264503
1.6854745461648755e+18,39.448576502771914
2.5872468720128154e+18,38.5963008039071
-1.6946759743525107e+18,38.30426990208667
-3.991278281714e+18,37.218007738190394
-8.962763052150224e+18,37.13665756489536
-6.298897121637356e+18,37.11600193986418
8.037897410868483e+18,36.815362079903295
-2.838348098638416e+18,36.79010181436687
-6.728140194140356e+18,36.49028363825088
3.821751055399094e+18,36.18785941098015
-7.408557110645543e+18,36.165611513362535
3.9729365460932547e+18,35.9041993932562
1.9829937744980928e+17,35.769384149608165
-6.397131064270139e+18,35.5679068824692
8.174209810777643e+18,35.52964126014652
-6.341618946774972e+18,35.341109207267394
-6.35180366815727e+18,35.210840529034975
6.456719298019876e+18,35.20862993473136
1.0853362011334967e+18,35.155163808629275
3.267149345366091e+17,35.10205691978747
-1.9474936753314616e+18,34.980051457938146
5.598192020336053e+18,34.570976266226566
5.552700420189811e+18,34.54932025318907
-3.202224614951762e+18,34.11246985280599
3.885947411552792e+18,34.05861418202449
8.101889561785845e+18,34.028864218483704
3.897201798334155e+18,33.99322529925489
-3.8932365205253504e+18,33.96473757537474
-8.444032399793381e+18,33.806566028414
7.343863258205379e+18,33.78155146168342
3.5260501308333916e+18,33.623801093868025
3.9167427336878577e+18,33.57966538663366
5.619295119284453e+18,33.46601858602245
4.0629780313001626e+18,33.44827798258082
-8.734016399271841e+18,33.296028928238734
-3.235014454327355e+17,33.18141512141118
-6.119479890881812e+18,32.88813048407542
-8.033669250476794e+18,32.72361341356651
-3.5133628489760256e+17,32.69437260447124
5.294340201479314e+18,32.61793227481809
-6.711587176973418e+18,32.54674890964639
6.813720432293943e+18,32.33308042946683
-7.304286245029037e+18,32.32594623518389
1.4060450492619256e+18,32.26405048419166
8.128379123962552e+18,32.18979903026033
1.7323074085852756e+18,32.129256880099604
-7.443008597372434e+18,31.993766869414465
-1.8582119411973425e+18,31.7980030819547
2.819611389893317e+18,31.73574623577977
4.894438710310642e+18,31.697526717395462
5.781090503028123e+18,31.635834112600858
8.750074241196452e+18,31.61305701995497
-6.067603492928159e+18,31.430539289041803
-7.098173769808968e+18,31.429750237633137
1.2807776335897224e+18,31.34538976628934
9.197208496589782e+18,31.329897861308154
-8.341442998460036e+18,31.240539380458106
6.685875941730894e+18,31.23752721344637
-7.792541181750668e+18,31.022495064066018
3.9883586309845775e+18,31.020000196156644
-3.060703885491657e+18,30.902355897245105
-7.310085931695579e+18,30.854623179925884
8.230489165455265e+18,30.794391219662717
-3.964208559933386e+17,30.7735015882171
-8.808776377817703e+18,30.66361597462023
5.938842225020885e+18,29.828442275436927
6.864046220823287e+18,29.73152860049195
-5.575622287304342e+18,29.43470702479486
4.1824543727633833e+18,29.30647532888768
-7.936934768934826e+18,29.293719463393526
-6.207934500561209e+18,29.072432795621207
3.594857636732824e+17,28.90068495129594
6.13068454785353e+18,28.89302943920275
-8.183343943123483e+18,28.68834606595507
3.327822436796467e+18,28.675738874525983
-6.434881097208547e+18,28.61306170265601
4.427698036075394e+18,28.573763270078977
-8.7084782021486e+18,28.52446860574073
-3.0587138000250195e+17,28.437633704236706
-3.969497644347462e+18,28.287570556375094
-8.629654599412696e+18,28.213819308984032
1.6370773924239843e+17,28.155972723384995
-7.568273342571966e+18,28.090781406005778
4.2455934957717386e+18,27.95720506285265
-1.8924270755027095e+18,27.93366626527755
-2.8587880842177725e+18,27.848717590629324
-7.775733028567647e+17,27.622693568875576
-4.91231379961146e+18,27.524653182420316
9.092921404389485e+18,27.367009855671363
8.388315060200584e+18,27.25110407807202
3.604668519766632e+18,27.135435711157104
4.662258411076787e+18,27.046617944714004
-2.448632916435132e+18,26.786859391036934
2.9650235440172877e+18,26.626299897688206
8.472755992743775e+18,26.56175091335409
4.673511121789226e+18,26.530322274710493
-8.312636980040047e+17,26.444084022558382
4.07720013754091e+18,26.28207783822579
4.0345061208026286e+18,26.202060264284903
-4.730712110768724e+18,26.002653710727298
-6.709723170420542e+18,25.901715982421972
2.560705014825337e+18,25.876758760393404
-5.06675161549188e+17,25.868320393871738
5.117381328749435e+18,25.83784046703593
-1.9010317266742515e+18,25.63593351907966
7.299498488354054e+18,25.205160185961915
6.48040234606051e+18,25.184987591817467
3.6772756601270856e+18,25.13460640778361
-1.2848116726307044e+18,25.0403078669958
-4.0769934460996997e+18,24.975717957106347
3.7548971019760963e+18,24.838494318295552
-8.461596513381394e+18,24.838207982356437
1.7869418070173094e+17,24.769422527802355
-7.27329885371274e+18,24.588088807431436
8.156187339546971e+18,24.522729882186646
3.8408355405074156e+18,24.45523205792385
4.872201058886963e+18,24.37480666589994
4.4537575950343967e+18,24.37352662213657
-8.173249037849218e+18,24.37250020989598
8.038500628304114e+18,24.283884271722243
8.405373553072507e+18,24.265063362785597
1.8645051063980508e+18,24.259645500249462
6.072749575904934e+18,24.247864413913426
4.259869405546229e+18,24.100829861230924
-3.4958719696526588e+16,24.06562480387159
-2.9007508462811674e+17,24.02075217894802
-2.7529041566352005e+18,23.938556444024258
-8.145167115256727e+18,23.920315269608608
-4.921774101001823e+18,23.91636223806561
4.978583316868402e+18,23.906332184475225
8.490954224845693e+18,23.774977107846063
8.090125787095305e+18,23.74095932314594
8.437939876035277e+18,23.623143847812525
1.943048272585633e+18,23.610523335583082
-6.131802011884415e+18,23.384268216046433
-7.546978048798342e+18,23.302752416611632
8.667463920565389e+18,23.119147041373985
-5.03322189217561e+18,23.117431873803127
-4.1193823956542863e+18,23.076377532013115
-5.491368391031793e+18,23.018496910093837
6.083423532398719e+18,23.00386260999665
2.6914895086322775e+18,23.002091608691668
7.624063516098138e+18,22.943637628102564
-6.798371400594381e+17,22.67260020377019
1.1796064824644915e+18,22.62439876074114
-5.675627900078735e+18,22.61291887395345
-7.275422412456762e+18,22.582843045108376
-7.87447445264645e+18,22.41854687722029
4.071644066010259e+18,22.24505338271859
3.684680763230213e+18,22.188285197373858
1.0161993246506783e+18,22.129573499950048
8.313714346687642e+18,22.123639373632276
-6.693013585251632e+18,22.06207699715594
8.497151707319018e+17,21.94985678344407
5.125360803777625e+17,21.93682689647292
-8.399845814997642e+18,21.87296056662017
4.890748273817879e+18,21.867826315711334
-3.4887281624949914e+18,21.805540874648838
3.656852008637767e+18,21.55056611785408
8.084247413422437e+18,21.450646014430554
-1.1499821815697501e+18,21.34859714360642
-3.1191279139106463e+18,21.323798911075855
2.2147410522641797e+18,21.008962884459304
-5.564497951509561e+18,20.880576936625793
-2.1828726575619679e+18,20.846433274119352
4.926021311542362e+18,20.768100539047868
5.044307855755959e+18,20.73888835143037
-7.445338073907384e+18,20.57199843841492
-5.515886077050167e+18,20.56595400963467
-3.4875771274197115e+18,20.492857292237222
1.938095276804608e+18,20.484630907844448
-2.19354447243321e+18,20.17223830311611
-9.612737574893821e+17,19.9402135666932
-7.694643782769885e+18,19.864365141950632
6.966874082879298e+18,19.848736347038233
-4.428974651114517e+18,19.710233382687274
3.840188037865606e+18,19.65283694533693
-8.517854158496966e+18,19.574558702325433
2.594393330013327e+18,19.541568860036897
7.72524608005013e+18,19.356688374861477
-5.462833930695352e+18,19.299181424214034
2.801847529028534e+18,19.290062060868372
-8.160163826533079e+18,19.216102634183475
-2.9924838787063875e+18,19.133600988835425
-7.119902149262025e+18,19.03039557789551
2.1579122665013184e+18,18.96906125124468
-2.2195030024040617e+18,18.874710133067765
-3.0774240231425285e+18,18.84072129842737
-7.711702848559459e+18,18.489312584954934
6.362716476468957e+18,18.477847601991847
7.724300511737088e+17,18.477158349992823
7.796554379708985e+18,18.439779541747416
-8.770616494112913e+17,18.165913041349057
-3.46412917077569e+18,18.110928152998124
-2.418848186750662e+18,17.96709424297265
-1.4812164437727547e+18,17.952907468904936
4.4705937724340767e+18,17.937773536258526
-3.687326452607769e+18,17.821930310715494
-2.0402733663416394e+18,17.80385511936913
-7.74620624711505e+18,17.80050841970532
6.840326371109081e+18,17.791244924759344
-3.3305372139688966e+17,17.77009383681888
-3.090604742060111e+18,17.757083093796687
-3.9260903300343153e+18,17.678235206037957
8.055291692274126e+18,17.677365231915864
8.717115294080206e+18,17.675955714820713
5.494198195512694e+18,17.665678892523445
5.162939472133285e+18,17.64314968684661
8.809779133816835e+18,17.610479834462208
1.4765580158914652e+18,17.59661615197649
4.717828571223634e+18,17.596041219408015
-3.9100296063684884e+18,17.558672941074935
-7.627024357997713e+18,17.537508374908903
8.178111799989971e+18,17.50149230113394
6.822687655900138e+18,17.49824276891826
-5.490039167813423e+18,17.495430832077275
-4.598677018967143e+18,17.488433320340622
-6.690834607100966e+17,17.474866240112757
5.296588780163447e+18,17.470732669238576
-3.152804970548789e+18,17.46654230235624
6.85720011915674e+18,17.39818956098594
5.784527383155415e+18,17.320652412654674
1.6092460391989358e+18,17.30627050054724
-7.127834038461962e+18,17.25768161997657
-6.76179183122609e+18,17.199999999999992
-7.019887251419101e+18,17.16738609749388
2.9238842299912435e+17,17.165849818753514
1.1399464976771159e+18,17.159254063041296
-1.6973687712604797e+18,17.102842026426973
-3.2631128079112786e+18,17.102623096479103
5.754952974665096e+18,17.085147844031066
6.274115063946558e+18,16.948422037763237
9.07759993087097e+17,16.941906622337406
4.3322554540053243e+18,16.93439351067902
-2.7622557371692457e+18,16.875473279047483
-2.88987921716369e+18,16.855848771145133
-7.061010709686832e+18,16.824755570289863
8.265899789157514e+18,16.780432056416192
-8.954692684097978e+18,16.775660940779655
-8.089003881526324e+18,16.75902741808127
-6.316816298449838e+18,16.754208090567612
4.5220800459902694e+18,16.69411131176801
-2.866852682750456e+18,16.633325519158948
3.6353217384178867e+18,16.625056390881802
6.215847384577238e+18,16.56274765569493
-6.379076987106201e+18,16.506483574644236
-8.74165336420295e+18,16.50610722628205
-6.991550421689131e+18,16.400429872414936
-8.436537820621868e+18,16.382747022401336
-4.2999900292432934e+17,16.37487404531711
-1.8865325645506038e+18,16.329205689082375
8.226883883515818e+18,16.305670792702763
2.6161753249112586e+18,16.202792969114928
1.7795896996074516e+18,16.141839507165187
8.625454246967401e+17,16.11647452176553
4.932998175058721e+17,16.055070850046103
8.615632076885314e+18,16.03952250230768
-6.678707968659793e+18,16.03585925822239
3.158993318366423e+18,16.004024493857788
-4.735248111845818e+18,15.999565619103544
3.6722823966375127e+18,15.988710836610077
3.989048467586524e+18,15.94716902776164
-5.113186696628996e+18,15.939887076137008
-4.1958702159083786e+18,15.919324734422629
5.83333489648155e+18,15.91800113150611
-4.132429670468855e+18,15.860040983553603
-7.900583672670675e+18,15.841123697515913
6.812730114208598e+18,15.819481660282042
2.8605452009959923e+17,15.792757833893354
-7.520778725811419e+18,15.7760641479426
2.560511987526127e+18,15.728258036365622
-7.831952108316575e+18,15.666658865246289
3.346631747173841e+17,15.661296242648634
2.9053551217309706e+18,15.655318585068777
-1.2571702655423283e+18,15.635117859902849
3.026811720154192e+18,15.62375435034742
-9.056072777069455e+18,15.564334229256326
-9.115950597409016e+18,15.538175116779108
-4.303589873973511e+18,15.524380070203508
6.518835200683009e+18,15.43289020242158
4.822714058500961e+18,15.412348944920758
-9.097034653448679e+18,15.394776927782715
-9.28327597422082e+17,15.308878091355258
-7.427010829501653e+18,15.298444365359504
-2.419273222899311e+18,15.279604027379516
2.477332620538644e+18,15.237770683852581
-3.419965061032875e+17,15.23393024658342
4.04924932771584e+18,15.139822219497152
-7.143830371052586e+18,15.131990169846102
-6.856640118292001e+18,15.051358742651775
-8.286584469185878e+18,14.999373320242416
-4.4971010842686863e+18,14.985743224812042
1.825244825738899e+18,14.96110706804393
-8.931400468308045e+18,14.953784755589144
5.930234217325809e+18,14.938370058343043
-6.305852228768663e+17,14.932620570243401
3.182163033058799e+18,14.894059218359518
3.8597449406411274e+18,14.74035616937393
3.851899025431808e+18,14.545936701593114
6.988851160197131e+18,14.462626063195566
-1.7418343511596145e+18,14.413650030898069
4.669506293248675e+18,14.404183420104037
5.6167142820064525e+17,14.40266754350356
-5.36331908872562e+17,14.346149309135185
-8.984059230293857e+18,14.33817631360418
6.992080018797984e+18,14.242534935798187
5.311143201619777e+18,14.119409024954983
-4.4174449226661033e+18,14.11888097548811
5.782399783755034e+18,14.104523155758574
-3.5225576545270426e+18,13.980134549158299
-5.359920559429414e+18,13.97816347453769
8.196368540102456e+18,13.938615426217913
-1.556198442979049e+18,13.89836780228214
-7.45229645948989e+18,13.88372269684983
3.1981116794339277e+18,13.82007848229495
-3.267109397704062e+17,13.777579613270248
4.298314956094056e+18,13.7612636236172
-1.5098005845705795e+18,13.716373552861842
8.624928216378042e+18,13.686000146134738
-3.875337984987418e+18,13.668384870331405
-5.495972136393804e+18,13.635221941391126
-7.611802753651518e+18,13.609621596502963
-5.58877561017769e+18,13.592164504433615
-4.98674721477667e+18,13.556670993502237
-3.1011695030694226e+18,13.511265802564488
-4.909555547910207e+18,13.505572923797052
-8.482235907356959e+18,13.47259096377167
-5.543610845285849e+18,13.449954049214233
4.5598038444740987e+18,13.437953713270486
-7.052656170363855e+18,13.434651612402973
2.348085015189196e+18,13.421457303098538
-6.401643145415155e+18,13.278493792501477
-9.90122602263847e+17,13.267438818723628
-4.768646315694768e+18,13.20065736162703
-9.727815942550831e+17,13.184839779079603
3.4242684741770204e+18,13.17906915309424
-7.267320475548776e+18,13.13304610515017
7.89432496205686e+18,13.108337229282172
3.7206936872560425e+18,12.983751006221713
2.297498661011105e+18,12.942928660293596
3.30059266212338e+18,12.886705621628645
-4.296222270007743e+18,12.80831327779066
-8.012369095756248e+17,12.800161796143552
-8.014261811823097e+18,12.786935798352356
2.2274839814143404e+18,12.704020808984769
1.5983134836792138e+17,12.651612545442573
-3.419136801341088e+18,12.638931916898668
-4.392728410235717e+18,12.635683598444533
-6.1329086679135e+18,12.630978022545868
1.0380843519269359e+18,12.594565598858651
6.795446150179057e+18,12.586679466801401
-9.17377424650178e+18,12.564075771818631
5.543715274879659e+18,12.543790664278426
-2.1327879594832952e+18,12.520568305547217
-2.3174607586429266e+18,12.51522273073876
-4.2377829068495073e+18,12.44509943712785
-3.0056942155373786e+17,12.440036173580847
-9.190825597212946e+18,12.432023166001578
-2.535066935699108e+18,12.42670109079638
-2.358124106890974e+18,12.40801171449008
6.759932097019259e+18,12.397178862836888
-7.720646471576804e+18,12.373858960858845
6.972262917808643e+18,12.369915116927844
8.223217198769416e+18,12.340250386767355
7.042273177380921e+18,12.322656703471178
-5.049288174066274e+18,12.284042494228025
5.378250294280751e+18,12.277735947641164
-9.048300645060705e+17,12.273425251876136
6.545152254432431e+18,12.253199582149964
6.588403039259979e+18,12.24023692581153
-4.3957187671980954e+18,12.230429264747821
4.72296486030376e+18,12.218035848695157
-1.7738721819896622e+18,12.194255556854822
4.920304343113623e+18,12.052236307009588
5.696624931001023e+18,11.993969317953088
-4.785986386087555e+16,11.954216829219716
-6.926347091752946e+18,11.94167259596809
-6.54498986414734e+18,11.83122140778373
-6.076608152560797e+18,11.764145944330831
3.531820337785776e+17,11.732050119224686
1.1089831608120009e+18,11.693060705653208
4.441208516898217e+18,11.6811299115593
-1.3543428527294932e+18,11.667339028244617
1.7822944506069496e+18,11.625273090816796
-5.762471849947197e+18,11.593577964444629
5.909020508990054e+18,11.584459417685405
2.361906962640457e+18,11.575534544892518
8.503448719947531e+18,11.571770033700124
-3.2059633151593216e+18,11.559883217403192
5.746282800909602e+18,11.55080083803717
1.5476284318709514e+18,11.526121173555078
7.986294312610128e+18,11.514117421669804
-8.06460173469691e+18,11.482238457722435
-5.757178072297722e+18,11.420830331330421
-1.1546869807148554e+18,11.409065880385338
-4.5372331256145715e+18,11.407107433525814
-3.2671907506463017e+18,11.404021220604603
6.285942274452812e+18,11.388949863673714
-4.5150625583129226e+18,11.38235027635327
8.027239169112666e+18,11.378721369292776
-5.878490496863675e+18,11.369450294539307
6.970141722415422e+18,11.342296945504474
-3.250548328802519e+18,11.332011315411604
-6.620133611879613e+18,11.327184932420002
-6.753667507657576e+18,11.314062046851257
6.223601631345313e+18,11.2680299964102
8.764834746595402e+18,11.248228249764306
-4.289286939024929e+18,11.233737494274912
3.6114752706343864e+18,11.184362970268168
-1.1685320653033987e+18,11.16357175721755
8.166983679590748e+18,11.145587964419665
4.6848558097860454e+17,11.09562244989527
-8.415986429828665e+18,11.087657694657297
-6.769490657533935e+18,11.03134624603906
1.8628173752510984e+18,11.026011074794722
-2.0973525656074816e+18,11.01652005339701
-8.936441342595327e+18,11.013075436092008
-3.952903459328984e+18,11.001477173543556
5.967397373313007e+18,10.995761863559485
3.1524149382445e+18,10.938976186097118
-6.818513661004703e+18,10.933256605421825
-2.4887119848357217e+18,10.893359274871914
5.616955540964932e+18,10.88740473762188
-5.210076613523118e+18,10.822323497280173
9.218834552844226e+18,10.81201229598405
-1.4766760340369231e+18,10.780366344447138
-8.211225194926246e+18,10.769665732974271
7.634089135926971e+18,10.761636450519148
-8.249532862703366e+18,10.682975187428204
4.734221357723754e+18,10.677438831480139
-3.220515152160927e+18,10.664163470053772
-5.730906158211965e+18,10.62508668641289
-7.33567574789032e+18,10.607888009959105
1.449797724759264e+18,10.59929006992959
-5.711590190282231e+17,10.59479589232374
3.276489383557183e+18,10.583211508226682
8.754988253005646e+18,10.540674471707908
-6.393876018961208e+18,10.522666643603502
-8.599058275503887e+18,10.517855558804781
-3.76468358695301e+18,10.497970836180938
-7.444756006566452e+17,10.459906084059371
-3.1115339969095695e+18,10.446492604542332
2.705752300491081e+18,10.443106914356896
6.779990882341292e+18,10.440138887965052
-7.158212860289107e+18,10.435587028456194
-1.4505866898480753e+18,10.42224098480511
-6.212309994881674e+18,10.417307343730874
8.636735771333156e+18,10.314047322854217
-8.968369310542461e+18,10.287381650656757
2.4670449751422298e+17,10.215693809037154
5.448849591048634e+18,10.20700446209572
-8.420948116846918e+17,10.168588889319887
-5.896782836639777e+18,10.124362741546788
4.365293982989971e+18,10.098922253613896
1.0839856231318766e+18,10.064339453513176
-5.165944277900263e+17,10.061120455407334
-5.677953266636958e+18,10.046138561656408
-1.0938837518713341e+18,10.035477068879189
2.8836556049140726e+18,10.010194749534616
7.256431272780202e+18,9.990620601344043
7.446606202440045e+17,9.971919967293655
-1.2719184609120238e+18,9.950959752707272
-2.6821032802053765e+18,9.88920868796964
-3.011402364607104e+17,9.865385059983966
2.821596256959987e+18,9.840782489212934
-9.186057251409487e+18,9.77604141801409
-8.939462103755067e+18,9.759328870368085
-5.638062422170529e+18,9.702596194115218
-8.69713296487751e+18,9.693302315574146
4.085575302414166e+18,9.676052914282772
-3.9077980475020457e+18,9.666353314465166
2.1529934571270418e+18,9.640823529545653
-6.64354596971203e+18,9.603817204518965
-7.444570733375667e+18,9.594711483027606
8.820350727188218e+18,9.586999976186585
3.74880753118127e+18,9.585562845359313
2.25887147849711e+18,9.584842200057338
8.978779403059243e+18,9.56667384467811
6.091921849695313e+18,9.560353261082623
6.055337989833578e+18,9.543962299724399
1.4700659027758346e+18,9.536624140648495
-5.34302147290172e+18,9.53283273743959
8.637620301353832e+18,9.473059894777903
-6.240485896986027e+18,9.44090038078996
-5.585718693005899e+18,9.423258459789801
1.9391705623598653e+17,9.41424805204442
6.122577622578266e+17,9.40955575328356
3.1516465420313134e+18,9.403302611316942
9.128734815214428e+18,9.39964818103537
-9.155576106019234e+18,9.369760522127882
-7.846180047804961e+18,9.296898528451068
3.4416274826426235e+18,9.280355596635292
4.721845091065314e+18,9.19563781118939
-6.174264277599102e+18,9.172638660712634
3.0429209497067587e+18,9.160813282673104
-3.588916219315832e+18,9.155485534273474
-8.634336907226391e+18,9.154714632362937
3.7780593480528517e+18,9.125289036518243
-8.642097288369143e+18,9.092316770045015
-2.868458915444621e+18,9.086682128446606
8.255616706982209e+18,9.073889415227951
3.19854301644623e+17,9.060905032059441
-2.522187653840871e+18,9.03394083380411
2.0848394033606523e+18,8.95338032420974
-8.670214485607434e+17,8.952502443451207
4.1273803977452047e+18,8.945871610859214
-9.05107280478958e+18,8.884666566619147
-3.003947317223688e+18,8.828595584802827
2.7165187922182113e+18,8.77536978088303
-6.670386485363948e+18,8.766219726895242
-1.1651092712063142e+18,8.76261665094816
-2.4889726844714486e+18,8.697466783266794
-2.552295982993941e+18,8.69580900573618
7.068479497137449e+17,8.621165814436004
4.0697642983387663e+18,8.620974241447328
-6.686535602140398e+18,8.618855876120357
-3.0373770824442957e+18,8.59265624087757
-4.108079869558796e+18,8.559456392607482
2.0677525616079613e+18,8.55529076069306
-2.82565391578637e+18,8.528264880962853
6.722575477120516e+17,8.520614957497141
-2.2038467095941998e+18,8.495079528513699
-1.3990992356202832e+17,8.470418345336467
-7.445768044780429e+18,8.417184802533447
-8.972483106221613e+18,8.365264357657427
7.033427302761592e+18,8.355417404295256
-8.154997111735498e+18,8.337305552250047
7.110525479378206e+18,8.333370420665588
1.219171661472976e+18,8.328478841815155
-2.8435687339423386e+18,8.321694538974617
-1.1638799220770883e+18,8.292200972362448
2.5876634039638124e+18,8.281184921158527
8.296239267776638e+18,8.245330024744879
-2.6921136767867904e+18,8.239488222195401
5.21836850568332e+18,8.219684316499244
-4.924068220237441e+18,8.180000000000001
8.779470756635323e+18,8.10924320912173
-7.119469552023101e+18,8.065450270454436
-8.72980892934773e+18,8.024685982907858
-2.8714661547464745e+18,8.006927880195006
2.9284906728828964e+18,7.95630049396157
-3.320279412942013e+18,7.912041547200116
-6.943918318265076e+18,7.9017394485341015
1.3155097633079142e+18,7.892240018834039
2.914094478406703e+17,7.870365095021464
3.7178440418835283e+17,7.84670432022064
4.558871432116495e+18,7.844998406628264
8.387152409930403e+18,7.837516453318321
4.78350999208663e+18,7.829032350589932
-6.531201497418155e+18,7.820015566202235
5.826890798130929e+18,7.796982464224112
-6.827722311328445e+17,7.7894783963929095
-6.038802124864877e+18,7.739518191733234
3.1994909122678764e+18,7.696163283549429
6.38316171002931e+18,7.690058517332625
2.763841323170137e+18,7.67416667843583
1.1231300051117462e+18,7.640320673898448
6.883423222483404e+18,7.610972716765024
5.3889793192072e+18,7.592375997241534
5.041326086017708e+18,7.591832867723072
-2.4390349201994066e+18,7.576806819884669
-3.584627681294653e+18,7.509360824997032
